,acousticness,instrumentalness,key,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Emotion
239,0.279,0.0,8,0.655,0.785,0.0,8,0.116,-4.022,1,0.0697,171.969,4,0.933,0
240,0.144,0.0,1,0.672,0.755,0.0,1,0.502,-3.54,0,0.11,91.996,4,0.357,0
241,0.0409,0.0,7,0.616,0.708,0.0,7,0.143,-4.011,1,0.224,177.945,4,0.599,0
242,0.131,3.35e-06,1,0.74,0.969,3.35e-06,1,0.199,-3.526,1,0.0348,125.016,4,0.932,0
243,0.117,0.000384,6,0.638,0.738,0.000384,6,0.689,-4.976,0,0.0292,97.021,4,0.657,0
244,0.0243,0.0,2,0.646,0.644,0.0,2,0.0888,-6.763,1,0.031,99.999,4,0.251,0
245,0.0603,0.0,11,0.791,0.626,0.0,11,0.803,-6.144,1,0.246,96.96,4,0.707,0
246,0.00801,8.15e-05,0,0.856,0.609,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.928,0
247,0.255,0.0471,7,0.814,0.514,0.0471,7,0.0605,-11.571,1,0.0295,114.06,4,0.787,0
248,0.0123,0.0,0,0.667,0.83,0.0,0,0.191,-5.715,1,0.0749,113.03,4,0.701,0
249,0.0533,0.0,7,0.599,0.667,0.0,7,0.134,-4.267,1,0.0367,80.984,4,0.817,0
250,0.156,0.0,0,0.793,0.774,0.0,0,0.193,-3.667,0,0.0478,113.967,4,0.547,0
251,0.0736,0.0,4,0.696,0.943,0.0,4,0.653,-2.962,1,0.0431,129.003,4,0.833,0
252,0.00224,0.000685,7,0.529,0.768,0.000685,7,0.297,-5.51,1,0.0566,127.316,4,0.769,0
253,0.0278,0.0,1,0.558,0.916,0.0,1,0.0296,-3.145,0,0.0839,142.984,4,0.85,0
254,0.0231,2.25e-06,0,0.392,0.825,2.25e-06,0,0.0972,-2.068,0,0.0535,98.959,4,0.482,0
255,0.414,0.0,8,0.748,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.661,0
256,0.0604,0.0,11,0.633,0.782,0.0,11,0.182,-3.252,1,0.0405,96.073,4,0.803,0
257,0.0561,2.01e-06,6,0.592,0.8,2.01e-06,6,0.0775,-4.931,0,0.215,89.972,4,0.728,0
258,0.214,0.000571,6,0.707,0.788,0.000571,6,0.308,-5.269,1,0.0333,120.465,4,0.746,0
259,0.145,0.115,5,0.733,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,0.965,0
260,0.237,1.8e-06,9,0.626,0.816,1.8e-06,9,0.104,-10.593,1,0.13,105.33,4,0.798,0
261,0.0264,0.0,7,0.776,0.56,0.0,7,0.0496,-7.181,1,0.136,109.466,4,0.554,0
262,0.753,0.000133,10,0.412,0.945,0.000133,10,0.624,-6.892,1,0.0802,137.982,4,0.603,0
263,0.013,2.23e-06,6,0.649,0.888,2.23e-06,6,0.0888,-4.807,1,0.0293,100.975,4,0.553,0
264,0.0437,0.0,0,0.708,0.866,0.0,0,0.0709,-5.012,1,0.218,128.152,4,0.741,0
265,0.0206,2.08e-05,9,0.858,0.842,2.08e-05,9,0.354,-4.696,1,0.121,116.918,4,0.832,0
266,0.069,0.0,0,0.72,0.904,0.0,0,0.303,-5.46,1,0.124,115.007,4,0.676,0
267,0.0986,0.0,0,0.607,0.795,0.0,0,0.059,-5.137,1,0.0496,81.298,4,0.815,0
268,0.00709,0.00281,8,0.734,0.821,0.00281,8,0.127,-4.893,1,0.0406,119.993,4,0.648,0
269,0.0984,0.00019,2,0.583,0.905,0.00019,2,0.0593,-6.132,1,0.0733,173.982,4,0.646,0
270,0.652,3.72e-06,10,0.388,0.338,3.72e-06,10,0.248,-10.054,1,0.0328,177.784,4,0.477,0
271,0.631,0.0,0,0.487,0.532,0.0,0,0.184,-7.496,1,0.0322,70.838,4,0.609,0
272,0.0905,0.00139,4,0.533,0.507,0.00139,4,0.218,-11.193,1,0.0304,105.078,4,0.245,0
273,0.197,0.00588,5,0.622,0.669,0.00588,5,0.317,-8.629,1,0.241,81.693,4,0.474,0
274,0.736,0.0,11,0.976,0.227,0.0,11,0.257,-14.163,1,0.367,122.677,4,0.919,0
275,0.237,0.0161,5,0.821,0.583,0.0161,5,0.11,-8.004,0,0.0277,99.93,4,0.878,0
276,0.0133,2.7e-06,4,0.684,0.904,2.7e-06,4,0.0711,-6.916,0,0.0669,119.993,4,0.914,0
277,0.0108,0.0,8,0.717,0.788,0.0,8,0.172,-5.541,1,0.047,104.124,4,0.483,0
278,0.227,8.32e-06,4,0.716,0.621,8.32e-06,4,0.0984,-5.712,0,0.2,132.861,4,0.32,0
279,0.408,5.73e-06,10,0.887,0.47,5.73e-06,10,0.135,-7.316,0,0.174,120.045,4,0.479,0
280,0.00189,0.000314,3,0.64,0.809,0.000314,3,0.495,-6.438,1,0.0714,123.885,4,0.65,0
281,0.0177,0.00249,7,0.597,0.964,0.00249,7,0.0697,-1.543,1,0.0849,132.762,4,0.788,0
282,0.542,0.718,0,0.855,0.664,0.718,0,0.142,-9.096,1,0.0534,132.004,4,0.939,0
283,0.00899,2.56e-05,11,0.78,0.687,2.56e-05,11,0.228,-5.117,0,0.0463,123.002,4,0.416,0
284,0.623,0.0391,9,0.638,0.535,0.0391,9,0.0837,-7.792,0,0.0415,84.947,4,0.504,0
285,0.627,7.81e-05,0,0.784,0.46,7.81e-05,0,0.061,-8.562,1,0.0635,118.023,4,0.746,0
286,0.0837,0.0,10,0.695,0.676,0.0,10,0.329,-5.441,1,0.0313,107.142,4,0.84,0
287,0.145,0.115,5,0.733,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,0.965,0
288,0.0483,0.000276,5,0.641,0.967,0.000276,5,0.442,-4.289,0,0.0601,113.017,4,0.725,0
289,0.00164,6.21e-06,10,0.753,0.869,6.21e-06,10,0.155,-4.09,0,0.0338,109.563,4,0.703,0
290,0.671,0.891,11,0.721,0.758,0.891,11,0.133,-7.536,0,0.0372,150.825,4,0.864,0
291,0.026,0.0,9,0.784,0.685,0.0,9,0.0888,-6.388,0,0.0318,96.905,4,0.683,0
292,0.0178,0.00121,2,0.629,0.788,0.00121,2,0.249,-5.206,1,0.0636,126.987,4,0.769,0
293,0.705,3.4e-05,2,0.831,0.794,3.4e-05,2,0.0978,-3.701,0,0.0752,118.075,4,0.735,0
294,0.111,0.00123,0,0.692,0.717,0.00123,0,0.044,-4.226,1,0.0498,119.907,4,0.973,0
295,0.255,0.00442,11,0.8,0.482,0.00442,11,0.343,-10.544,0,0.0362,123.676,4,0.477,0
296,0.214,0.0,4,0.608,0.744,0.0,4,0.304,-5.761,1,0.0366,81.996,4,0.608,0
297,0.0745,0.703,11,0.724,0.523,0.703,11,0.0811,-11.139,1,0.116,185.075,4,0.965,0
298,0.061,0.00441,2,0.616,0.819,0.00441,2,0.453,-6.136,0,0.0548,160.074,4,0.676,0
299,0.158,0.0,11,0.647,0.832,0.0,11,0.0946,-4.79,1,0.102,117.856,4,0.659,0
300,0.325,0.0,5,0.745,0.689,0.0,5,0.098,-6.045,0,0.0423,93.081,4,0.844,0
301,0.0766,0.000192,11,0.842,0.642,0.000192,11,0.0232,-8.362,0,0.0622,124.009,4,0.919,0
302,0.289,7.37e-05,5,0.641,0.783,7.37e-05,5,0.339,-5.346,1,0.0323,126.984,4,0.762,0
303,0.174,4.43e-06,2,0.689,0.599,4.43e-06,2,0.0881,-7.722,1,0.0281,90.011,4,0.56,0
304,0.664,0.000664,5,0.642,0.666,0.000664,5,0.104,-6.543,1,0.149,113.189,4,0.782,0
305,0.263,0.00583,2,0.792,0.788,0.00583,2,0.103,-5.638,1,0.0298,103.016,4,0.926,0
306,0.816,0.313,7,0.636,0.626,0.313,7,0.0843,-9.771,1,0.038,175.955,4,0.761,0
307,0.0654,0.00161,4,0.779,0.435,0.00161,4,0.083,-9.161,0,0.0772,101.958,4,0.452,0
308,0.354,0.0,9,0.752,0.529,0.0,9,0.122,-8.379,1,0.0324,98.007,4,0.695,0
309,0.34,1.17e-05,2,0.664,0.852,1.17e-05,2,0.239,-5.433,1,0.0348,104.011,4,0.556,0
310,0.00451,0.0,10,0.475,0.814,0.0,10,0.109,-4.398,1,0.045,107.699,4,0.204,0
311,0.284,0.0,9,0.639,0.941,0.0,9,0.627,-9.174,1,0.0505,92.493,4,0.571,0
312,0.0212,0.0,2,0.604,0.894,0.0,2,0.0299,-5.0,1,0.037,145.014,4,0.901,0
313,0.814,3.57e-06,7,0.752,0.446,3.57e-06,7,0.0743,-7.426,1,0.054,120.016,4,0.76,0
314,0.0191,1.94e-05,11,0.565,0.963,1.94e-05,11,0.297,-3.081,1,0.0847,159.014,4,0.961,0
315,0.0281,0.0,0,0.482,0.856,0.0,0,0.17,-5.021,0,0.0621,205.09,4,0.696,0
316,0.241,0.057,7,0.559,0.784,0.057,7,0.126,-3.726,0,0.0332,93.393,4,0.763,0
317,0.0282,0.126,5,0.869,0.587,0.126,5,0.175,-9.882,1,0.064,122.011,4,0.717,0
318,0.284,0.000138,6,0.812,0.515,0.000138,6,0.28,-11.066,1,0.0428,94.988,4,0.885,0
319,0.0398,0.000627,9,0.652,0.875,0.000627,9,0.307,-3.627,1,0.0288,111.993,4,0.65,0
320,0.00526,0.000607,9,0.609,0.842,0.000607,9,0.251,-5.423,0,0.0431,124.918,4,0.691,0
321,0.114,0.00785,9,0.572,0.684,0.00785,9,0.364,-5.64,1,0.0649,135.926,4,0.908,0
322,0.0473,2.9e-06,5,0.719,0.529,2.9e-06,5,0.113,-4.095,1,0.0298,106.959,4,0.942,0
323,0.0355,0.000749,9,0.654,0.712,0.000749,9,0.0925,-6.939,1,0.0275,89.999,4,0.704,0
324,0.166,0.0,7,0.81,0.589,0.0,7,0.114,-7.98,0,0.0961,101.973,4,0.94,0
325,0.42,0.0144,10,0.549,0.54,0.0144,10,0.643,-9.913,1,0.0391,142.913,4,0.284,0
326,0.587,0.408,8,0.653,0.76,0.408,8,0.105,-7.301,1,0.0304,105.999,4,0.657,0
327,0.165,0.0,1,0.711,0.891,0.0,1,0.0451,-4.071,1,0.163,95.0,4,0.846,0
328,0.02,7.66e-05,10,0.378,0.638,7.66e-05,10,0.0849,-5.576,1,0.075,184.086,4,0.735,0
329,0.0581,1.6e-06,6,0.664,0.791,1.6e-06,6,0.0558,-7.273,1,0.0846,134.385,4,0.819,0
330,0.138,0.413,9,0.385,0.66,0.413,9,0.112,-7.139,1,0.069,114.149,4,0.467,0
331,0.229,0.000123,0,0.778,0.637,0.000123,0,0.0944,-5.957,1,0.0399,89.014,4,0.804,0
332,0.00903,0.0129,10,0.694,0.843,0.0129,10,0.0978,-6.695,1,0.0672,120.03,4,0.481,0
333,0.00923,0.00017,9,0.78,0.817,0.00017,9,0.683,-7.129,1,0.0447,128.348,4,0.884,0
334,0.000673,0.000515,0,0.579,0.915,0.000515,0,0.152,-5.09,1,0.0382,133.009,4,0.76,0
335,0.00949,0.117,8,0.482,0.885,0.117,8,0.708,-6.724,1,0.0343,174.98,4,0.781,0
336,0.184,9e-05,8,0.482,0.849,9e-05,8,0.241,-5.289,1,0.107,145.28,4,0.501,0
337,0.0219,0.0091,0,0.572,0.871,0.0091,0,0.266,-4.811,1,0.04,80.919,4,0.956,0
338,0.000983,1.51e-05,1,0.759,0.849,1.51e-05,1,0.0864,-3.198,0,0.0317,122.033,4,0.73,0
339,0.00661,0.0011,0,0.921,0.718,0.0011,0,0.0882,-6.698,1,0.121,120.0,4,0.701,0
340,0.0182,3.21e-05,7,0.713,0.822,3.21e-05,7,0.0979,-4.675,1,0.0375,139.991,4,0.56,0
341,0.344,2.3e-06,9,0.506,0.655,2.3e-06,9,0.132,-5.793,0,0.0324,74.35,4,0.645,0
342,0.012,0.428,7,0.819,0.542,0.428,7,0.0748,-7.128,1,0.0964,132.018,4,0.809,0
343,0.0773,0.00943,0,0.53,0.882,0.00943,0,0.616,-4.534,1,0.0618,124.069,4,0.704,0
344,0.0859,3.98e-05,6,0.59,0.847,3.98e-05,6,0.325,-6.39,0,0.0973,161.872,4,0.932,0
345,0.0552,0.037,1,0.839,0.327,0.037,1,0.149,-10.129,0,0.0406,101.985,4,0.877,0
346,0.19,4.19e-05,7,0.816,0.383,4.19e-05,7,0.0974,-12.398,1,0.064,101.631,4,0.341,0
347,0.101,0.0143,4,0.887,0.667,0.0143,4,0.0943,-5.713,1,0.0275,105.485,4,0.7,0
348,0.728,0.499,7,0.68,0.588,0.499,7,0.0791,-10.36,1,0.0296,108.994,4,0.521,0
349,0.192,5.46e-06,9,0.755,0.696,5.46e-06,9,0.362,-5.733,1,0.0437,118.39,4,0.881,0
350,0.164,0.000527,5,0.68,0.499,0.000527,5,0.0776,-7.625,1,0.0392,124.054,4,0.64,0
351,0.125,1.79e-05,0,0.5,0.704,1.79e-05,0,0.138,-8.797,1,0.0695,119.463,4,0.722,0
352,0.0617,3.91e-05,11,0.553,0.856,3.91e-05,11,0.189,-5.692,0,0.052,141.952,4,0.779,0
353,0.118,0.00175,1,0.686,0.765,0.00175,1,0.155,-4.822,0,0.0563,96.987,4,0.724,0
354,0.00252,0.0,11,0.73,0.82,0.0,11,0.117,-4.971,0,0.0291,120.029,4,0.869,0
355,0.965,0.0203,5,0.753,0.276,0.0203,5,0.106,-12.293,1,0.0408,110.809,4,0.718,0
356,0.0426,1.07e-06,6,0.794,0.811,1.07e-06,6,0.101,-8.966,0,0.038,116.047,4,0.862,0
357,0.487,0.0,6,0.862,0.76,0.0,6,0.0763,-6.492,0,0.122,112.86,4,0.861,0
358,0.00257,0.000478,7,0.842,0.519,0.000478,7,0.117,-6.964,1,0.0551,123.024,4,0.265,0
359,0.453,0.0212,2,0.614,0.476,0.0212,2,0.111,-6.805,1,0.0422,171.971,4,0.704,0
360,0.0452,0.000189,9,0.617,0.844,0.000189,9,0.0737,-4.384,0,0.0764,175.98,4,0.734,0
361,0.0294,3.18e-05,1,0.635,0.895,3.18e-05,1,0.0538,-5.227,0,0.181,87.885,4,0.673,0
362,0.00322,0.0116,2,0.71,0.647,0.0116,2,0.204,-7.27,0,0.0296,124.038,4,0.657,0
363,0.536,0.557,1,0.888,0.449,0.557,1,0.0906,-7.706,1,0.0343,96.005,4,0.662,0
364,0.0581,2.08e-06,0,0.585,0.663,2.08e-06,0,0.102,-8.251,1,0.0394,139.879,4,0.441,0
365,0.63,0.000482,6,0.882,0.367,0.000482,6,0.187,-8.933,0,0.0648,95.508,4,0.449,0
366,0.037,1.76e-05,4,0.656,0.894,1.76e-05,4,0.111,-5.151,0,0.0557,107.023,4,0.742,0
367,0.0288,0.0215,10,0.594,0.83,0.0215,10,0.261,-5.727,1,0.0632,117.973,4,0.69,0
368,0.0682,2.68e-06,11,0.571,0.89,2.68e-06,11,0.249,-6.224,1,0.055,136.085,4,0.595,0
369,0.141,0.00182,7,0.738,0.777,0.00182,7,0.331,-7.468,1,0.0504,102.011,4,0.867,0
370,0.027,0.15,6,0.724,0.906,0.15,6,0.114,-7.542,1,0.0716,121.882,4,0.444,0
371,0.0322,0.0,11,0.725,0.796,0.0,11,0.149,-6.587,1,0.0279,128.879,4,0.905,0
372,0.103,1.33e-05,6,0.622,0.83,1.33e-05,6,0.0295,-4.539,1,0.0386,111.981,4,0.549,0
373,0.0453,0.0,0,0.681,0.754,0.0,0,0.124,-4.23,1,0.0292,94.979,4,0.93,0
374,0.432,1.41e-06,8,0.715,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.987,4,0.61,0
375,0.358,0.0,6,0.882,0.624,0.0,6,0.0678,-5.372,1,0.0681,96.897,4,0.9,0
376,0.198,0.142,6,0.682,0.803,0.142,6,0.336,-7.502,0,0.0439,114.969,3,0.404,0
377,0.119,0.000565,1,0.782,0.605,0.000565,1,0.194,-9.627,0,0.0282,126.962,4,0.928,0
378,0.233,0.487,7,0.934,0.785,0.487,7,0.0735,-4.483,1,0.0369,130.401,4,0.92,0
379,0.47,1.09e-05,8,0.748,0.735,1.09e-05,8,0.0851,-8.692,1,0.0903,150.04,4,0.854,0
380,0.17,0.000616,9,0.862,0.721,0.000616,9,0.246,-6.614,0,0.0904,122.006,4,0.614,0
381,0.0492,0.00607,6,0.755,0.553,0.00607,6,0.0646,-9.449,0,0.107,119.7,4,0.836,0
382,0.0117,7.69e-06,1,0.763,0.721,7.69e-06,1,0.0752,-6.767,0,0.0986,118.049,4,0.657,0
383,0.197,0.0217,6,0.751,0.633,0.0217,6,0.145,-4.3,0,0.0331,111.953,4,0.722,0
384,0.0682,0.00155,2,0.588,0.73,0.00155,2,0.362,-6.876,0,0.0283,112.987,4,0.514,0
385,0.0904,0.0334,0,0.678,0.556,0.0334,0,0.0866,-7.423,1,0.0281,85.158,4,0.405,0
386,0.0479,0.0,7,0.555,0.881,0.0,7,0.349,-4.604,0,0.0642,91.883,4,0.663,0
387,0.104,0.00229,5,0.706,0.636,0.00229,5,0.119,-6.645,1,0.0289,112.01,4,0.512,0
388,0.0343,2.66e-06,5,0.75,0.922,2.66e-06,5,0.116,-6.072,0,0.0791,100.025,4,0.875,0
389,0.321,1.49e-06,9,0.668,0.759,1.49e-06,9,0.147,-6.394,1,0.138,198.052,4,0.925,0
390,0.347,0.000768,0,0.837,0.728,0.000768,0,0.145,-7.286,1,0.0299,119.994,4,0.79,0
391,0.0102,0.000851,6,0.593,0.861,0.000851,6,0.107,-4.559,0,0.0341,170.009,4,0.818,0
392,0.00286,0.549,9,0.788,0.616,0.549,9,0.0952,-10.671,0,0.0337,119.037,4,0.696,0
393,0.29,0.00937,9,0.796,0.503,0.00937,9,0.13,-8.188,0,0.0461,118.014,4,0.955,0
394,0.0244,0.0,7,0.597,0.668,0.0,7,0.526,-6.597,1,0.208,98.016,4,0.694,0
395,0.879,0.00333,4,0.461,0.26,0.00333,4,0.177,-15.426,1,0.162,103.074,4,0.41,0
396,0.335,0.0,0,0.8,0.559,0.0,0,0.148,-7.11,1,0.116,121.967,4,0.788,0
397,0.56,0.0,7,0.756,0.511,0.0,7,0.109,-8.785,1,0.0662,130.093,4,0.483,0
398,0.101,3.22e-05,5,0.852,0.701,3.22e-05,5,0.128,-9.565,0,0.0561,115.993,4,0.96,0
399,0.316,0.0,1,0.711,0.775,0.0,1,0.102,-4.04,1,0.0295,125.044,4,0.746,0
400,0.186,0.00249,10,0.871,0.675,0.00249,10,0.0765,-7.438,0,0.103,121.941,4,0.933,0
401,0.00145,2.73e-05,1,0.587,0.866,2.73e-05,1,0.223,-4.059,0,0.0484,125.04,4,0.45,0
402,0.035,0.00228,6,0.757,0.701,0.00228,6,0.32,-6.054,1,0.0414,120.005,4,0.739,0
403,0.19,0.0357,9,0.897,0.695,0.0357,9,0.0773,-6.384,0,0.0317,101.089,4,0.965,0
404,0.00574,1.86e-06,7,0.699,0.932,1.86e-06,7,0.0954,-5.852,1,0.0977,122.053,4,0.874,0
405,0.00116,2.41e-06,5,0.585,0.557,2.41e-06,5,0.265,-7.752,1,0.0402,118.939,4,0.301,0
406,0.178,0.0,8,0.837,0.365,0.0,8,0.0863,-11.825,0,0.0384,95.516,4,0.962,0
407,0.427,1.88e-06,10,0.415,0.551,1.88e-06,10,0.572,-7.067,1,0.0821,166.736,4,0.74,0
408,0.0152,0.0629,11,0.729,0.658,0.0629,11,0.62,-8.351,0,0.0319,130.012,4,0.833,0
409,0.29,0.00593,1,0.68,0.64,0.00593,1,0.124,-6.691,0,0.0336,105.981,4,0.738,0
410,0.325,0.000325,11,0.788,0.565,0.000325,11,0.17,-9.19,1,0.0439,110.982,4,0.311,0
411,0.139,0.0,5,0.835,0.58,0.0,5,0.274,-6.107,0,0.109,111.132,4,0.724,0
412,0.0873,0.0,11,0.8,0.532,0.0,11,0.17,-9.937,0,0.136,140.156,4,0.863,0
413,0.027,0.0,0,0.625,0.793,0.0,0,0.152,-6.094,1,0.0469,125.034,4,0.527,0
414,0.000356,0.000241,9,0.83,0.422,0.000241,9,0.0897,-6.566,0,0.0453,121.985,4,0.905,0
415,0.0131,0.825,1,0.642,0.931,0.825,1,0.215,-4.142,1,0.0417,152.005,4,0.548,0
416,0.0332,5.81e-06,8,0.797,0.677,5.81e-06,8,0.367,-5.071,1,0.343,90.344,4,0.953,0
417,0.0097,0.000252,1,0.653,0.831,0.000252,1,0.0744,-4.914,1,0.0331,98.164,4,0.807,0
418,0.00142,4.44e-06,6,0.459,0.708,4.44e-06,6,0.485,-6.167,0,0.0681,108.952,4,0.583,0
419,0.164,0.356,10,0.257,0.805,0.356,10,0.32,-5.119,1,0.0889,87.019,4,0.494,0
420,0.415,0.000721,7,0.824,0.65,0.000721,7,0.138,-7.388,0,0.0521,119.997,3,0.724,0
421,0.0105,0.583,1,0.677,0.774,0.583,1,0.0727,-7.161,1,0.0381,120.047,4,0.724,0
422,0.00982,0.000364,4,0.649,0.533,0.000364,4,0.111,-5.426,0,0.0284,96.973,4,0.611,0
423,0.0049,3.49e-05,8,0.381,0.753,3.49e-05,8,0.207,-4.98,1,0.0887,217.733,4,0.351,0
424,0.0039,0.0,3,0.926,0.964,0.0,3,0.132,-4.359,0,0.178,124.976,4,0.793,0
425,0.507,0.408,3,0.75,0.499,0.408,3,0.0732,-8.606,1,0.0843,150.155,4,0.816,0
426,0.404,0.0026,9,0.392,0.529,0.0026,9,0.091,-7.018,1,0.0364,96.733,4,0.0731,0
427,0.431,0.0,1,0.484,0.731,0.0,1,0.151,-6.694,1,0.0379,101.654,4,0.51,0
428,0.0319,0.000458,6,0.639,0.744,0.000458,6,0.466,-8.377,0,0.0368,128.047,4,0.825,0
429,0.0349,0.0,2,0.559,0.844,0.0,2,0.535,-4.751,1,0.0376,105.94,4,0.69,0
430,0.0737,4.3e-05,6,0.59,0.871,4.3e-05,6,0.12,-5.652,0,0.11,161.843,4,0.911,0
431,0.0704,1.62e-05,9,0.721,0.64,1.62e-05,9,0.21,-7.489,0,0.0336,120.034,4,0.553,0
432,0.00266,7.99e-06,9,0.456,0.891,7.99e-06,9,0.281,-7.004,1,0.106,190.024,4,0.385,0
433,0.405,0.00015,11,0.879,0.574,0.00015,11,0.0913,-8.794,1,0.037,114.001,4,0.682,0
434,0.622,0.307,7,0.719,0.737,0.307,7,0.116,-7.103,1,0.0786,142.032,4,0.53,0
435,0.0476,1.91e-06,9,0.811,0.879,1.91e-06,9,0.109,-3.724,1,0.0514,134.064,4,0.962,0
436,0.109,2.21e-06,7,0.774,0.826,2.21e-06,7,0.351,-3.104,1,0.0336,93.021,4,0.823,0
437,0.012,0.0,9,0.766,0.526,0.0,9,0.226,-7.288,1,0.0379,109.974,4,0.91,0
438,0.0715,0.0108,6,0.812,0.722,0.0108,6,0.105,-4.959,1,0.0329,120.498,4,0.611,0
439,0.394,0.0496,11,0.837,0.829,0.0496,11,0.112,-8.738,1,0.0495,118.002,4,0.927,0
440,0.159,0.000509,2,0.534,0.677,0.000509,2,0.0893,-6.792,1,0.039,114.999,4,0.413,0
441,0.763,3.25e-06,10,0.61,0.286,3.25e-06,10,0.0802,-9.519,0,0.0412,142.713,4,0.682,0
442,0.0136,0.0,9,0.667,0.884,0.0,9,0.348,-6.691,1,0.082,113.993,4,0.604,0
443,0.1,0.00999,7,0.861,0.862,0.00999,7,0.11,-5.344,0,0.0367,107.968,4,0.948,0
444,0.188,0.000276,2,0.634,0.815,0.000276,2,0.174,-6.2,1,0.168,133.963,4,0.708,0
445,0.0989,0.000214,9,0.506,0.704,0.000214,9,0.12,-6.634,1,0.0799,113.276,4,0.709,0
446,0.0883,0.0,5,0.714,0.451,0.0,5,0.108,-8.268,1,0.0276,127.787,4,0.406,0
447,0.0867,0.0,11,0.617,0.779,0.0,11,0.14,-4.152,1,0.279,148.825,4,0.824,0
448,0.212,0.000242,0,0.689,0.496,0.000242,0,0.356,-8.168,1,0.0401,123.999,4,0.229,0
449,0.00414,0.0015,1,0.651,0.862,0.0015,1,0.355,-6.534,0,0.0366,104.968,4,0.674,0
450,0.173,0.0,4,0.691,0.927,0.0,4,0.336,-4.416,0,0.101,113.152,4,0.805,0
451,0.356,0.00324,3,0.755,0.724,0.00324,3,0.0742,-5.97,1,0.0458,110.946,4,0.505,0
452,0.0416,0.35,5,0.702,0.645,0.35,5,0.0745,-7.655,0,0.0301,109.993,4,0.681,0
453,0.637,6.99e-06,6,0.646,0.431,6.99e-06,6,0.113,-8.517,1,0.0262,90.034,4,0.292,0
454,0.141,0.0,7,0.658,0.741,0.0,7,0.189,-2.86,0,0.0536,98.024,4,0.789,0
455,0.000447,0.0,8,0.772,0.601,0.0,8,0.0899,-3.908,1,0.0377,100.951,4,0.614,0
456,0.0438,0.0,9,0.68,0.796,0.0,9,0.165,-4.495,0,0.0716,125.082,4,0.882,0
457,0.128,0.0258,7,0.906,0.526,0.0258,7,0.177,-7.283,0,0.0551,97.013,4,0.724,0
458,0.537,0.386,10,0.717,0.571,0.386,10,0.101,-8.473,1,0.0298,119.989,4,0.549,0
459,0.335,0.000722,7,0.734,0.564,0.000722,7,0.112,-6.008,1,0.0312,94.004,4,0.793,0
460,0.0206,0.0654,11,0.566,0.593,0.0654,11,0.121,-7.348,1,0.0349,111.001,4,0.806,0
461,0.119,0.000161,8,0.662,0.618,0.000161,8,0.17,-7.09,0,0.0656,100.016,4,0.334,0
462,0.0509,0.0774,1,0.727,0.584,0.0774,1,0.0594,-7.068,1,0.0357,117.706,4,0.58,0
463,0.276,0.668,4,0.786,0.686,0.668,4,0.0416,-7.18,1,0.0289,119.997,4,0.542,0
464,0.0769,2.64e-06,5,0.61,0.807,2.64e-06,5,0.376,-4.997,1,0.0305,112.031,4,0.689,0
465,0.641,7.74e-06,2,0.482,0.849,7.74e-06,2,0.0414,-9.198,1,0.0452,124.631,4,0.937,0
466,0.147,0.0,9,0.341,0.894,0.0,9,0.0741,-6.66,1,0.0765,174.982,4,0.672,0
467,0.118,0.0,11,0.573,0.572,0.0,11,0.148,-7.519,1,0.036,77.681,4,0.872,0
468,0.0102,0.0438,2,0.551,0.821,0.0438,2,0.153,-4.489,1,0.0539,174.923,4,0.842,0
469,0.401,0.132,10,0.896,0.704,0.132,10,0.0884,-12.148,1,0.0402,128.685,4,0.98,0
470,0.0392,0.0,11,0.654,0.791,0.0,11,0.321,-6.243,1,0.048,133.042,4,0.603,0
471,0.0175,0.0114,0,0.566,0.876,0.0114,0,0.677,-4.6,1,0.187,156.291,4,0.642,0
472,0.881,7.62e-05,11,0.681,0.163,7.62e-05,11,0.0688,-22.597,1,0.165,69.284,4,0.771,0
473,0.00892,0.0,0,0.613,0.923,0.0,0,0.149,-5.234,1,0.0691,96.043,4,0.669,0
474,0.18,2.66e-06,5,0.525,0.686,2.66e-06,5,0.274,-8.879,1,0.0325,193.667,4,0.91,0
475,0.0499,1.7e-06,7,0.556,0.929,1.7e-06,7,0.0931,-3.659,1,0.037,137.996,4,0.842,0
476,0.078,4.01e-06,0,0.588,0.924,4.01e-06,0,0.086,-5.587,1,0.164,99.881,4,0.771,0
477,0.00157,0.0,9,0.582,0.782,0.0,9,0.0618,-5.013,0,0.0449,98.026,4,0.493,0
478,0.0838,0.0,2,0.742,0.844,0.0,2,0.418,-6.441,1,0.111,113.371,4,0.85,0
479,0.0466,0.0187,1,0.843,0.656,0.0187,1,0.169,-11.184,1,0.0595,121.112,4,0.931,0
480,0.0104,0.000183,9,0.532,0.831,0.000183,9,0.0801,-4.359,1,0.0456,93.948,4,0.764,0
481,0.0346,0.0,9,0.704,0.631,0.0,9,0.159,-12.299,0,0.0398,123.286,4,0.793,0
482,0.0131,4.08e-06,2,0.535,0.636,4.08e-06,2,0.0777,-5.544,1,0.171,113.683,4,0.549,0
483,0.448,0.00061,8,0.559,0.752,0.00061,8,0.0907,-10.046,1,0.0581,187.712,4,0.946,0
